Ticker,CreatedDate,Stock_Price,Quantity,Invested_Value,ESGScore,Climate,Country,Company,Latitude
CMNR,12/14/2021,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,1/25/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,2/16/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,3/16/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,4/11/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,7/15/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,8/8/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,9/14/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,10/19/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,11/9/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,12/16/2022,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,1/27/2023,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,2/8/2023,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
CMNR,3/9/2023,1.00E-04,10000,0.999999975,0,,United States,Commerce Energy Group Inc,21.3099
D,4/14/2020,82.16999817,10000,821699.9817,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,5/19/2020,79.94000244,10000,799400.0244,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,6/10/2020,87.29000092,10000,872900.0092,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,7/16/2020,77.16999817,10000,771699.9817,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,8/11/2020,80.51999664,10000,805199.9664,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,9/28/2020,78.41999817,10000,784199.9817,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,11/11/2020,86.83000183,10000,868300.0183,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,1/21/2021,72.01999664,10000,720199.9664,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,3/3/2021,70.08999634,10000,700899.9634,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,4/1/2021,75.83999634,10000,758399.9634,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,5/3/2021,81.08000183,10000,810800.0183,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,7/15/2021,76.16999817,10000,761699.9817,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,8/9/2021,76.19999695,10000,761999.9695,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,9/2/2021,79.01000214,10000,790100.0214,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,10/19/2021,75.44000244,10000,754400.0244,0.722222222,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,12/14/2021,77.08000183,10000,770800.0183,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,1/25/2022,78.58999634,10000,785899.9634,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,2/16/2022,78.98999786,10000,789899.9786,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,3/16/2022,81.25,10000,812500,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,4/11/2022,88.77999878,10000,887799.9878,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,7/15/2022,79.48000336,10000,794800.0336,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,8/8/2022,83.47000122,10000,834700.0122,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,9/14/2022,83.25,10000,832500,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,10/19/2022,66.23999786,10000,662399.9786,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,11/9/2022,61.5,10000,615000,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,12/16/2022,58.91999817,10000,589199.9817,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,1/27/2023,62.97000122,10000,629700.0122,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,2/8/2023,60.58000183,10000,605800.0183,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
D,3/9/2023,55.47000122,10000,554700.0122,1.083333333,"Fossil,GenderEquality",United States,Dominion Energy Inc,21.3099
LKCO,4/14/2020,20.39999962,10000,203999.9962,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,5/19/2020,15,10000,150000,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,6/10/2020,21.60000038,10000,216000.0038,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,7/16/2020,21.89999962,10000,218999.9962,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,8/11/2020,18.95999908,10000,189599.9908,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,9/28/2020,14.39999962,10000,143999.9962,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,11/11/2020,14.03999996,10000,140399.9996,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,1/21/2021,19.86000061,10000,198600.0061,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,3/3/2021,42,10000,420000,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,4/1/2021,40.20000076,10000,402000.0076,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,5/3/2021,58.79999924,10000,587999.9924,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,7/15/2021,56.09999847,10000,560999.9847,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,8/9/2021,43.5,10000,435000,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,9/2/2021,47.70000076,10000,477000.0076,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,10/19/2021,32.63999939,10000,326399.9939,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,12/14/2021,23.37000084,10000,233700.0084,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,1/25/2022,15.18000031,10000,151800.0031,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,2/16/2022,26.39999962,10000,263999.9962,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,3/16/2022,17.94000053,10000,179400.0053,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,4/11/2022,16.20000076,10000,162000.0076,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,7/15/2022,12.30000019,10000,123000.0019,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,8/8/2022,7.349999905,10000,73499.99905,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,9/14/2022,6.539999962,10000,65399.99962,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,10/19/2022,5.400000095,10000,54000.00095,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,11/9/2022,4.679999828,10000,46799.99828,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,12/16/2022,7.949999809,10000,79499.99809,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,1/27/2023,6.71999979,10000,67199.9979,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,2/8/2023,5.730000019,10000,57300.00019,0,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
LKCO,3/9/2023,4.110000134,10000,41100.00134,0.396825397,GenderEquality,Cayman Islands,Luckin Coffee Inc,19.313299
WELPM,4/14/2020,125,10000,1250000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,5/19/2020,125,10000,1250000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,6/10/2020,125,10000,1250000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,7/16/2020,137.0500031,10000,1370500.031,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,8/11/2020,175,10000,1750000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,9/28/2020,150,10000,1500000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,11/11/2020,137,10000,1370000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,1/21/2021,155,10000,1550000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,3/3/2021,150,10000,1500000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,4/1/2021,138,10000,1380000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,5/3/2021,140,10000,1400000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,7/15/2021,140.0200043,10000,1400200.043,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,8/9/2021,160,10000,1600000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,9/2/2021,160,10000,1600000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,10/19/2021,142.7299957,10000,1427299.957,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,12/14/2021,143.25,10000,1432500,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,1/25/2022,150,10000,1500000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,2/16/2022,150,10000,1500000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,3/16/2022,150,10000,1500000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,4/11/2022,137.6999969,10000,1376999.969,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,7/15/2022,119,10000,1190000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,8/8/2022,115,10000,1150000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,9/14/2022,107.5,10000,1075000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,10/19/2022,106.5,10000,1065000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,11/9/2022,106.5,10000,1065000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,12/16/2022,110.5,10000,1105000,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,1/27/2023,111.6500015,10000,1116500.015,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,2/8/2023,111.25,10000,1112500,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
WELPM,3/9/2023,113.75,10000,1137500,0.361111111,Fossil,United States,Wisconsin Electric Power Co,21.3099
HAL,4/14/2020,8.149999619,10000,81499.99619,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,5/19/2020,11.51000023,10000,115100.0023,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,6/10/2020,15.23999977,10000,152399.9977,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,7/16/2020,13.38000011,10000,133800.0011,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,8/11/2020,16.70000076,10000,167000.0076,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,9/28/2020,12.92000008,10000,129200.0008,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,11/11/2020,14.59000015,10000,145900.0015,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,1/21/2021,20.38999939,10000,203899.9939,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,3/3/2021,22.88999939,10000,228899.9939,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,4/1/2021,21.95000076,10000,219500.0076,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,5/3/2021,20.79000092,10000,207900.0092,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,7/15/2021,21.48999977,10000,214899.9977,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,8/9/2021,19.84000015,10000,198400.0015,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,9/2/2021,20.55999947,10000,205599.9947,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,10/19/2021,26.63999939,10000,266399.9939,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,12/14/2021,23.10000038,10000,231000.0038,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,1/25/2022,31.10000038,10000,311000.0038,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,2/16/2022,34.31999969,10000,343199.9969,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,3/16/2022,35.29999924,10000,352999.9924,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,4/11/2022,39.59999847,10000,395999.9847,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,7/15/2022,28.03000069,10000,280300.0069,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,8/8/2022,28.38999939,10000,283899.9939,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,9/14/2022,30.65999985,10000,306599.9985,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,10/19/2022,32.06999969,10000,320699.9969,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,11/9/2022,38.83000183,10000,388300.0183,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,12/16/2022,36.11000061,10000,361100.0061,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,1/27/2023,41.15999985,10000,411599.9985,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,2/8/2023,39.59999847,10000,395999.9847,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
HAL,3/9/2023,37.65999985,10000,376599.9985,0.396825397,Weapons,India,Hindustan Aeronautics Ltd,28.535517
ATONF,4/14/2020,0.0836,10000,835.9999955,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,5/19/2020,0.0836,10000,835.9999955,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,6/10/2020,0.0537,10000,537.0000005,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,7/16/2020,0.061099999,10000,610.9999865,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,8/11/2020,0.061099999,10000,610.9999865,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,9/28/2020,0.051800001,10000,518.0000141,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,11/11/2020,0.041000001,10000,410.0000113,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,1/21/2021,0.041000001,10000,410.0000113,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,3/3/2021,0.041000001,10000,410.0000113,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,4/1/2021,0.041000001,10000,410.0000113,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,5/3/2021,0.041000001,10000,410.0000113,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,7/15/2021,0.056000002,10000,560.0000173,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,8/9/2021,0.0605,10000,604.9999967,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,9/2/2021,0.054000001,10000,540.000014,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,10/19/2021,0.054000001,10000,540.000014,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,12/14/2021,0.0561,10000,560.999997,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,1/25/2022,0.0623,10000,623.0000034,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,2/16/2022,0.0623,10000,623.0000034,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,3/16/2022,0.0623,10000,623.0000034,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,4/11/2022,0.0623,10000,623.0000034,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,7/15/2022,0.055799998,10000,557.9999834,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,8/8/2022,0.055799998,10000,557.9999834,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,9/14/2022,0.045000002,10000,450.0000179,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,10/19/2022,0.045000002,10000,450.0000179,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,11/9/2022,0.045000002,10000,450.0000179,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,12/16/2022,0.045000002,10000,450.0000179,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,1/27/2023,0.029999999,10000,299.9999933,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,2/8/2023,0.029999999,10000,299.9999933,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ATONF,3/9/2023,0.029999999,10000,299.9999933,0.396825397,Fossil,Cayman Islands,Anton Oilfield Services Group,19.313299
ITP,4/14/2020,6.5,10000,65000,0,GenderEquality,France,Interparfums,48.8172
ITP,5/19/2020,4.900000095,10000,49000.00095,0,GenderEquality,France,Interparfums,48.8172
ITP,6/10/2020,6.599999905,10000,65999.99905,0,GenderEquality,France,Interparfums,48.8172
ITP,7/16/2020,5.699999809,10000,56999.99809,0,GenderEquality,France,Interparfums,48.8172
ITP,8/11/2020,5.400000095,10000,54000.00095,0,GenderEquality,France,Interparfums,48.8172
ITP,9/28/2020,4.900000095,10000,49000.00095,0,GenderEquality,France,Interparfums,48.8172
ITP,11/11/2020,6.300000191,10000,63000.00191,0,GenderEquality,France,Interparfums,48.8172
ITP,1/21/2021,9,10000,90000,0,GenderEquality,France,Interparfums,48.8172
ITP,3/3/2021,7.699999809,10000,76999.99809,0,GenderEquality,France,Interparfums,48.8172
ITP,4/1/2021,7,10000,70000,0,GenderEquality,France,Interparfums,48.8172
ITP,5/3/2021,5.599999905,10000,55999.99905,0,GenderEquality,France,Interparfums,48.8172
ITP,7/15/2021,4.199999809,10000,41999.99809,0,GenderEquality,France,Interparfums,48.8172
ITP,8/9/2021,4.400000095,10000,44000.00095,0,GenderEquality,France,Interparfums,48.8172
ITP,9/2/2021,4.400000095,10000,44000.00095,0,GenderEquality,France,Interparfums,48.8172
ITP,10/19/2021,3.700000048,10000,37000.00048,0,GenderEquality,France,Interparfums,48.8172
ITP,12/14/2021,2.700000048,10000,27000.00048,0,GenderEquality,France,Interparfums,48.8172
ITP,1/25/2022,1.899999976,10000,18999.99976,0,GenderEquality,France,Interparfums,48.8172
ITP,2/16/2022,2.200000048,10000,22000.00048,0,GenderEquality,France,Interparfums,48.8172
ITP,3/16/2022,2.299999952,10000,22999.99952,0,GenderEquality,France,Interparfums,48.8172
ITP,4/11/2022,2.200000048,10000,22000.00048,0,GenderEquality,France,Interparfums,48.8172
ITP,7/15/2022,0.930000007,10000,9300.000072,0,GenderEquality,France,Interparfums,48.8172
ITP,8/8/2022,1.129999995,10000,11299.99995,0,GenderEquality,France,Interparfums,48.8172
ITP,9/14/2022,0.910000026,10000,9100.000262,0,GenderEquality,France,Interparfums,48.8172
ITP,10/19/2022,0.74000001,10000,7400.000095,0,GenderEquality,France,Interparfums,48.8172
ITP,11/9/2022,0.75,10000,7500,0,GenderEquality,France,Interparfums,48.8172
ITP,12/16/2022,0.639999986,10000,6399.999857,0.396825397,GenderEquality,France,Interparfums,48.8172
ITP,1/27/2023,0.639999986,10000,6399.999857,0.396825397,GenderEquality,France,Interparfums,48.8172
ITP,2/8/2023,0.620000005,10000,6200.000048,0.396825397,GenderEquality,France,Interparfums,48.8172
ITP,3/9/2023,0.529999971,10000,5299.999714,0.396825397,GenderEquality,France,Interparfums,48.8172
SOHOF,4/14/2020,0.449999988,10000,4499.999881,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,5/19/2020,0.379999995,10000,3799.999952,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,6/10/2020,0.360000014,10000,3600.000143,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,7/16/2020,0.389999986,10000,3899.999857,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,8/11/2020,0.360000014,10000,3600.000143,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,9/28/2020,0.239999995,10000,2399.999946,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,11/11/2020,0.25999999,10000,2599.999905,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,1/21/2021,0.289999992,10000,2899.999917,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,3/3/2021,0.280000001,10000,2800.000012,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,4/1/2021,0.340000004,10000,3400.000036,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,5/3/2021,0.280000001,10000,2800.000012,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,7/15/2021,0.550000012,10000,5500.000119,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,8/9/2021,0.430000007,10000,4300.000072,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,9/2/2021,0.419999987,10000,4199.999869,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,10/19/2021,0.280000001,10000,2800.000012,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,12/14/2021,0.219999999,10000,2199.999988,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,1/25/2022,0.230000004,10000,2300.000042,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,2/16/2022,0.209999993,10000,2099.999934,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,3/16/2022,0.189999998,10000,1899.999976,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,4/11/2022,0.189999998,10000,1899.999976,0.396825397,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,7/15/2022,0.189999998,10000,1899.999976,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,8/8/2022,0.180000007,10000,1800.000072,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,9/14/2022,0.180000007,10000,1800.000072,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,10/19/2022,0.159999996,10000,1599.999964,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,11/9/2022,0.159999996,10000,1599.999964,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,12/16/2022,0.180000007,10000,1800.000072,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,1/27/2023,0.180000007,10000,1800.000072,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,2/8/2023,0.189999998,10000,1899.999976,0,,Cayman Islands,SOHO China Ltd,19.313299
SOHOF,3/9/2023,0.189999998,10000,1899.999976,0,,Cayman Islands,SOHO China Ltd,19.313299
CNLHN,4/14/2020,44.5,10000,445000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,5/19/2020,46.5,10000,465000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,6/10/2020,45,10000,450000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,7/16/2020,46.97999954,10000,469799.9954,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,8/11/2020,48.5,10000,485000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,9/28/2020,48.04000092,10000,480400.0092,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,11/11/2020,49,10000,490000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,1/21/2021,49,10000,490000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,3/3/2021,48,10000,480000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,4/1/2021,47.5,10000,475000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,5/3/2021,48,10000,480000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,7/15/2021,47.5,10000,475000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,8/9/2021,49.5,10000,495000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,9/2/2021,48.75,10000,487500,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,10/19/2021,48.75,10000,487500,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,12/14/2021,48.5,10000,485000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,1/25/2022,46.13999939,10000,461399.9939,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,2/16/2022,45.88999939,10000,458899.9939,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,3/16/2022,42.65999985,10000,426599.9985,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,4/11/2022,44.70999908,10000,447099.9908,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,7/15/2022,41,10000,410000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,8/8/2022,38.13999939,10000,381399.9939,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,9/14/2022,40,10000,400000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,10/19/2022,40,10000,400000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,11/9/2022,40,10000,400000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
